LONGITUDE,LATITUDE,ETAPA,UNIDADE_LEITURA,TEMPO,TIPO
-44.7835332,-4.2425506,1,BL01B010,0.32,U
-44.7849223,-4.2431046,1,BL01B010,1.07,U
-44.7858213,-4.2425923,1,BL01B010,0.24,U
-44.7855916,-4.242472,1,BL01B010,0.32,U
-44.7853838,-4.2428076,1,BL01B010,0.35,U
-44.7855355,-4.2425648,1,BL01B010,0.16,U
-44.7854359,-4.2409165,1,BL01B010,0.19,U
-44.7854239,-4.2408967,1,BL01B010,0.41,U
-44.7853381,-4.2413179,1,BL01B010,0.48,U
-44.7853585,-4.2411905,1,BL01B010,0.41,U
-44.7854429,-4.2409225,1,BL01B010,3.49,U
-44.7856237,-4.2424354,1,BL01B010,0.4,U
-44.7852475,-4.2433739,1,BL01B010,0.43,U
-44.7854183,-4.2413037,1,BL01B010,1.01,U
-44.7853369,-4.2412549,1,BL01B010,0.27,U
-44.7850064,-4.2415025,1,BL01B010,0.54,U
-44.784154,-4.2433871,1,BL01B010,0.15,U
-44.7855082,-4.2404136,1,BL01B010,0.36,U
-44.7855059,-4.2403704,1,BL01B010,0.19,U
-44.7841703,-4.2433545,1,BL01B010,0.51,U
-44.7849944,-4.2415478,1,BL01B010,1.08,U
-44.7855175,-4.2403201,1,BL01B010,0.44,U
-44.784199,-4.2432823,1,BL01B010,0.14,U
-44.7852433,-4.2412199,1,BL01B010,0.37,U
-44.7853411,-4.241319,1,BL01B010,0.27,U
-44.7841149,-4.2434593,1,BL01B010,0.35,U
-44.7850166,-4.2414682,1,BL01B010,1.1,U
-44.7849724,-4.2415831,1,BL01B010,0.27,U
-44.7842278,-4.2432328,1,BL01B010,0.21,U
-44.784817,-4.2419389,1,BL01B010,0.22,U
-44.7848763,-4.2417625,1,BL01B010,1.22,U
-44.7848498,-4.2418911,1,BL01B010,0.23,U
-44.7842628,-4.2431403,1,BL01B010,0.36,U
-44.7849027,-4.2416877,1,BL01B010,2.38,U
-44.7845542,-4.2425326,1,BL01B010,4.03,U
-44.7848293,-4.2418555,1,BL01B010,0.3,U
-44.7841419,-4.2433989,1,BL01B010,0.21,U
-44.7854552,-4.2405093,1,BL01B010,0.49,U
-44.785555,-4.2417048,1,BL01B010,0.34,U
-44.7849449,-4.2416389,1,BL01B010,0.3,U
-44.7846526,-4.2423741,1,BL01B010,1.58,U
-44.7842428,-4.2432033,1,BL01B010,0.24,U
-44.7843162,-4.2430291,1,BL01B010,0.54,U
-44.7847835,-4.2419587,1,BL01B010,0.12,U
-44.7847154,-4.2421594,1,BL01B010,0.25,U
-44.7847434,-4.2420464,1,BL01B010,0.22,U
-44.7845772,-4.2424561,1,BL01B010,0.49,U
-44.7849302,-4.2416625,1,BL01B010,4.23,U
-44.7845807,-4.2424471,1,BL01B010,1.09,U
-44.7847349,-4.2420878,1,BL01B010,0.28,U
-44.7847098,-4.2430548,1,BL01B010,1.01,U
-44.7850824,-4.2431905,1,BL01B010,0.46,U
-44.7846088,-4.2430041,1,BL01B010,0.17,U
-44.7850322,-4.2412347,1,BL01B010,0.53,U
-44.7847579,-4.2430777,1,BL01B010,0.23,U
-44.7845904,-4.2429976,1,BL01B010,0.19,U
-44.7845291,-4.242959,1,BL01B010,0.14,U
-44.7853126,-4.2412746,1,BL01B010,0.25,U
-44.7853202,-4.2434153,1,BL01B010,0.38,U
-44.7846657,-4.2430298,1,BL01B010,0.26,U
-44.7845126,-4.2429622,1,BL01B010,0.38,U
-44.7855727,-4.2414448,1,BL01B010,0.16,U
-44.7854228,-4.2409184,1,BL01B010,0.45,U
-44.785357,-4.2415949,1,BL01B010,0.27,U
-44.7844277,-4.2428425,1,BL01B010,3.03,U
-44.7845263,-4.2428953,1,BL01B010,0.15,U
-44.7847231,-4.2429951,1,BL01B010,0.16,U
-44.7856949,-4.2417842,1,BL01B010,0.21,U
-44.785412516667,-4.240907636667,1,BL01B010,0.27,U
-44.784563,-4.2429252,1,BL01B010,0.37,U
-44.7853472,-4.2411704,1,BL01B010,1.28,U
-44.7844826,-4.2428743,1,BL01B010,0.28,U
-44.7848357,-4.2430548,1,BL01B010,0.38,U
-44.7847092,-4.2429944,1,BL01B010,0.24,U
-44.7852814,-4.2415916,1,BL01B010,0.24,U
-44.7858633,-4.2411135,1,BL01B010,0.16,U
-44.7840422,-4.2416469,1,BL01B010,0.26,U
-44.784646,-4.2429602,1,BL01B010,0.18,U
-44.7845842,-4.2429457,1,BL01B010,0.34,U
-44.7844751,-4.2428588,1,BL01B010,0.19,U
-44.7855643,-4.2414344,1,BL01B010,0.28,U
-44.7853949,-4.2428828,1,BL01B010,0.27,U
-44.7855059,-4.2427128,1,BL01B010,0.26,U
-44.7856591,-4.241759,1,BL01B010,0.28,U
-44.7853683,-4.2405335,1,BL01B010,1.2,U
-44.785124,-4.2410697,1,BL01B010,3.19,U
-44.7854222,-4.2434208,1,BL01B010,0.46,U
-44.7851225,-4.2433741,1,BL01B010,0.27,U
-44.7853214,-4.2430341,1,BL01B010,0.28,U
-44.7853793,-4.2408682,1,BL01B010,1.31,U
-44.7854953,-4.2427378,1,BL01B010,0.22,U
-44.7858198,-4.2420629,1,BL01B010,0.48,U
-44.785851,-4.2418867,1,BL01B010,1.21,U
-44.785008265,-4.24145695,1,BL01B010,0.37,U
-44.7850292,-4.2412069,1,BL01B010,0.54,U
-44.7855509,-4.2414349,1,BL01B010,0.11,U
-44.7854625,-4.2427855,1,BL01B010,0.23,U
-44.7854988,-4.2427023,1,BL01B010,0.34,U
-44.7858305,-4.2421341,1,BL01B010,0.5,U
-44.7854468,-4.2403785,1,BL01B010,0.21,U
-44.7853759,-4.2433976,1,BL01B010,0.3,U
-44.7855766,-4.2425752,1,BL01B010,0.27,U
-44.7859231,-4.2419737,1,BL01B010,0.39,U
-44.7852681,-4.2433045,1,BL01B010,4.17,U
-44.7853644,-4.2429515,1,BL01B010,0.4,U
-44.7850847,-4.2411586,1,BL01B010,0.29,U
-44.785416815,-4.24166494,1,BL01B010,0.37,U
-44.7856873,-4.2424482,1,BL01B010,0.32,U
-44.7853442,-4.2433401,1,BL01B010,1.24,U
-44.785558,-4.242621,1,BL01B010,0.4,U
-44.7854386,-4.2428496,1,BL01B010,0.24,U
-44.7856186,-4.2425113,1,BL01B010,0.32,U
-44.7848383,-4.2416444,1,BL01B010,0.19,U
-44.7858008,-4.2422374,1,BL01B010,0.27,U
-44.7848974,-4.2415123,1,BL01B010,1.06,U
-44.7857323,-4.2423018,1,BL01B010,0.25,U
-44.7856546,-4.2414662,1,BL01B010,0.14,U
-44.7856866,-4.2423943,1,BL01B010,0.27,U
-44.78575,-4.2422476,1,BL01B010,0.4,U
-44.7847535,-4.2420353,1,BL01B010,0.26,U
-44.78542,-4.2404122,1,BL01B010,0.25,U
-44.78464,-4.2421142,1,BL01B010,2.08,U
-44.7850051,-4.241317,1,BL01B010,0.27,U
-44.7852661,-4.2412794,1,BL01B010,0.23,U
-44.7847064,-4.2419608,1,BL01B010,0.23,U
-44.7849557,-4.241423,1,BL01B010,0.35,U
-44.7846969,-4.2420134,1,BL01B010,0.24,U
-44.7849556,-4.2431313,1,BL01B010,0.19,U
-44.7848094,-4.2417506,1,BL01B010,0.45,U
-44.7847842,-4.2417983,1,BL01B010,0.25,U
-44.7854517,-4.2403716,1,BL01B010,0.43,U
-44.7854965,-4.2402838,1,BL01B010,0.16,U
-44.7847512,-4.2418318,1,BL01B010,0.28,U
-44.7847438,-4.241909,1,BL01B010,0.25,U
-44.7853109,-4.2412716,1,BL01B010,1.03,U
-44.7845998,-4.2422041,1,BL01B010,0.18,U
-44.7845447,-4.242362,1,BL01B010,3.2,U
-44.7855055,-4.2416859,1,BL01B010,0.42,U
-44.7845663,-4.2422404,1,BL01B010,0.5,U
-44.7842933,-4.2427702,1,BL01B010,1.01,U
-44.7845566,-4.2422864,1,BL01B010,3.17,U
-44.7855985,-4.2414398,1,BL01B010,0.24,U
-44.7840559,-4.2426977,1,BL01B010,0.24,U
-44.785962,-4.2417902,1,BL01B010,0.27,U
-44.7848705,-4.243084,1,BL01B010,0.53,U
-44.7855092,-4.2402211,1,BL01B010,0.3,U
-44.78525557,-4.241227805,1,BL01B010,1.04,U
-44.7855466,-4.2401567,1,BL01B010,0.29,U
-44.785665276397,-4.242328743685,1,BL01B010,1.03,U
-44.7856539,-4.2423724,1,BL01B010,0.58,U
-44.7856527,-4.2423645,1,BL01B010,0.12,U
-44.7855654,-4.2414724,1,BL01B010,0.18,U
-44.78551846,-4.240176645,1,BL01B010,0.25,U
-44.7850368,-4.2432377,1,BL01B010,0.41,U
-44.7852127,-4.2412736,1,BL01B010,2.13,U
-44.7849421,-4.2431846,1,BL01B010,4.23,U
-44.7849953,-4.2432237,1,BL01B010,4.5,U
-44.7846032,-4.2422043,1,BL01B010,0.27,U
-44.785061,-4.2432637,1,BL01B010,0.35,U
-44.7848833,-4.2431337,1,BL01B010,0.25,U
-44.7843392,-4.2429873,1,BL01B010,5.34,U
-44.7848221,-4.243102,1,BL01B010,0.3,U
-44.7854425,-4.2409213,1,BL01B010,0.14,U
-44.7849438,-4.2431629,1,BL01B010,3.19,U
-44.7847942,-4.2430879,1,BL01B010,0.26,U
-44.7851887,-4.2407099,1,BL01B010,0.3,U
-44.785398956667,-4.240918356667,1,BL01B010,0.17,U
-44.7853226,-4.2412895,1,BL01B010,0.14,U
-44.7874544,-4.2427073,1,BL01B011,0.15,U
-44.7873998,-4.2426855,1,BL01B011,0.22,U
-44.786422,-4.2421985,1,BL01B011,0.18,U
-44.78736,-4.2426503,1,BL01B011,0.14,U
-44.7874357,-4.2427516,1,BL01B011,0.44,U
-44.7864169,-4.2421222,1,BL01B011,1.56,U
-44.787138,-4.2425763,1,BL01B011,0.37,U
-44.7877658,-4.2428732,1,BL01B011,0.36,U
-44.7865602,-4.2425591,1,BL01B011,0.26,U
-44.7864636,-4.2421716,1,BL01B011,0.46,U
-44.7870733,-4.2425479,1,BL01B011,0.24,U
-44.7863274,-4.242156,1,BL01B011,1.09,U
-44.7864926,-4.2408677,1,BL01B011,0.32,U
-44.7870832,-4.2425761,1,BL01B011,0.22,U
-44.7865078,-4.2421932,1,BL01B011,0.23,U
-44.7862917,-4.242149,1,BL01B011,0.27,U
-44.7869856,-4.2424952,1,BL01B011,0.26,U
-44.7861524,-4.2412067,1,BL01B011,0.24,U
-44.7863289,-4.2420828,1,BL01B011,1.56,U
-44.7874395,-4.2427002,1,BL01B011,0.21,U
-44.7861463,-4.2412074,1,BL01B011,0.32,U
-44.7863071,-4.242073,1,BL01B011,0.41,U
-44.7874674,-4.2419465,1,BL01B011,0.14,U
-44.7874982,-4.2419576,1,BL01B011,0.3,U
-44.7873992,-4.2419048,1,BL01B011,0.52,U
-44.78749049,-4.241984113333,1,BL01B011,0.28,U
-44.7874599,-4.2419357,1,BL01B011,0.51,U
-44.7859171,-4.2426103,1,BL01B011,0.15,U
-44.7861603,-4.2432305,1,BL01B011,0.48,U
-44.7871551,-4.2432284,1,BL01B011,0.24,U
-44.7870858,-4.2425278,1,BL01B011,0.57,U
-44.786342,-4.2429891,1,BL01B011,0.54,U
-44.7865901,-4.2429954,1,BL01B011,0.25,U
-44.7862119,-4.2432539,1,BL01B011,0.31,U
-44.7863426,-4.2429499,1,BL01B011,0.55,U
-44.786742,-4.2416149,1,BL01B011,0.27,U
-44.7861668,-4.2414219,1,BL01B011,0.48,U
-44.7866473,-4.2415705,1,BL01B011,0.18,U
-44.7864471,-4.2414739,1,BL01B011,0.48,U
-44.7863236,-4.243028,1,BL01B011,0.32,U
-44.7877673,-4.2408819,1,BL01B005,2.59,U
-44.7879486,-4.2396806,1,BL01B005,0.37,U
-44.78726666,-4.23785573,1,BL01B005,0.34,U
-44.7858651,-4.2397697,1,BL01B005,0.19,U
-44.7878546,-4.2398439,1,BL01B005,39.09,U
-44.7864624,-4.2383659,1,BL01B005,0.23,U
-44.786447,-4.2400056,1,BL01B005,0.45,U
-44.786196,-4.2391884,1,BL01B005,0.19,U
-44.789057,-4.2390475,1,BL01B005,0.31,U
-44.7878322,-4.2399057,1,BL01B005,0.51,U
-44.7859066,-4.2397967,1,BL01B005,0.28,U
-44.7859889,-4.2398385,1,BL01B005,0.27,U
-44.7867003,-4.2405494,1,BL01B005,0.25,U
-44.7880141,-4.2395526,1,BL01B005,2.16,U
-44.7872434,-4.2404741,1,BL01B005,0.25,U
-44.7870131,-4.2404183,1,BL01B005,1.52,U
-44.7882037,-4.2371749,1,BL01B005,0.31,U
-44.786517,-4.2401114,1,BL01B005,0.52,U
-44.7866207,-4.240166,1,BL01B005,0.43,U
-44.7864338,-4.2400851,1,BL01B005,1.29,U
-44.7873622,-4.2397601,1,BL01B005,3.38,U
-44.7861573,-4.2399267,1,BL01B005,0.16,U
-44.788964623333,-4.239054386667,1,BL01B005,0.38,U
-44.7882282,-4.2371792,1,BL01B005,0.43,U
-44.7884726,-4.2387766,1,BL01B005,3.31,U
-44.7869278,-4.2388861,1,BL01B005,1.03,U
-44.78912177,-4.2391276,1,BL01B005,0.27,U
-44.7878845,-4.2398081,1,BL01B005,0.26,U
-44.7862854,-4.239992,1,BL01B005,0.29,U
-44.7874919,-4.2398541,1,BL01B005,3.55,U
-44.7868073,-4.2376237,1,BL01B005,0.3,U
-44.7869919,-4.2403755,1,BL01B005,2.2,U
-44.7868094,-4.2391089,1,BL01B005,1.47,U
-44.7873275,-4.2404986,1,BL01B005,0.27,U
-44.7862975,-4.2400366,1,BL01B005,0.14,U
-44.787452,-4.2398133,1,BL01B005,0.37,U
-44.787909,-4.2397767,1,BL01B005,0.34,U
-44.7874826,-4.2398327,1,BL01B005,2.03,U
-44.7866523,-4.2405681,1,BL01B005,1.02,U
-44.78809859,-4.23711348,1,BL01B005,0.19,U
-44.7872114,-4.2404473,1,BL01B005,0.48,U
-44.787569,-4.2381017,1,BL01B005,0.21,U
-44.7873536,-4.2409837,1,BL01B005,0.52,U
-44.7862014,-4.2399579,1,BL01B005,0.23,U
-44.7877246,-4.2407818,1,BL01B005,0.27,U
-44.7880861,-4.2410316,1,BL01B005,1.08,U
-44.7866943,-4.239159,1,BL01B005,1.45,U
-44.7858275,-4.2370667,1,BL01B005,0.18,U
-44.7861756,-4.239112,1,BL01B005,1.12,U
-44.7860451,-4.2391187,1,BL01B005,0.41,U
-44.7866345,-4.2402607,1,BL01B005,0.4,U
-44.787324486667,-4.241074833333,1,BL01B005,0.31,U
-44.7890274,-4.2379726,1,BL01B005,0.38,U
-44.7860425,-4.2391341,1,BL01B005,0.24,U
-44.786756,-4.241633,1,BL01B011,0.24,U
-44.78372339,-4.24035038,1,BL01B004,0.36,U
-44.7861537,-4.2413029,1,BL01B011,1.21,U
-44.7865443,-4.2415131,1,BL01B011,0.28,U
-44.7872232,-4.2425671,1,BL01B011,0.23,U
-44.7862181,-4.2414371,1,BL01B011,1.06,U
-44.7867956,-4.2416539,1,BL01B011,0.58,U
-44.7861414,-4.241285,1,BL01B011,0.35,U
-44.7864153,-4.2414513,1,BL01B011,0.31,U
-44.786682,-4.2415851,1,BL01B011,0.25,U
-44.7871968,-4.2425499,1,BL01B011,1.48,U
-44.7871137,-4.2425457,1,BL01B011,23.05,U
-44.7864696,-4.2414906,1,BL01B011,1.08,U
-44.7865345,-4.2415042,1,BL01B011,0.28,U
-44.7862142,-4.2431326,1,BL01B011,0.21,U
-44.7862295,-4.2430908,1,BL01B011,0.32,U
-44.7858765,-4.2426156,1,BL01B011,0.32,U
-44.7863156,-4.2429625,1,BL01B011,1.12,U
-44.786283,-4.2431305,1,BL01B011,1.3,U
-44.7871047,-4.2431939,1,BL01B011,0.39,U
-44.7860169,-4.242711,1,BL01B011,1.32,U
-44.7861958,-4.2431674,1,BL01B011,0.34,U
-44.787170843333,-4.24182965,1,BL01B011,0.28,U
-44.7858864,-4.2425946,1,BL01B011,1.02,U
-44.78706047,-4.24321972,1,BL01B011,0.27,U
-44.7861398,-4.2433142,1,BL01B011,0.24,U
-44.7870884,-4.2418034,1,BL01B011,0.51,U
-44.7859948,-4.2426891,1,BL01B011,1.5,U
-44.7860261,-4.2427161,1,BL01B011,0.27,U
-44.7861255,-4.2427512,1,BL01B011,0.39,U
-44.7872546,-4.2419118,1,BL01B011,0.46,U
-44.7870071,-4.243224,1,BL01B011,0.58,U
-44.7868516,-4.2431385,1,BL01B011,0.57,U
-44.7861577,-4.2427802,1,BL01B011,0.52,U
-44.7870586,-4.2415661,1,BL01B011,0.57,U
-44.7871168,-4.2432061,1,BL01B011,0.46,U
-44.7870398,-4.2417911,1,BL01B011,2.57,U
-44.7869287,-4.2431837,1,BL01B011,0.27,U
-44.7862517,-4.2430516,1,BL01B011,0.31,U
-44.7870778,-4.2432581,1,BL01B011,0.25,U
-44.7871837,-4.2418392,1,BL01B011,0.34,U
-44.7871426,-4.2418165,1,BL01B011,0.36,U
-44.7867489,-4.2421785,1,BL01B011,0.23,U
-44.7868713,-4.241703,1,BL01B011,0.43,U
-44.7868808,-4.2431631,1,BL01B011,0.29,U
-44.7875526,-4.2420654,1,BL01B011,0.15,U
-44.7867718,-4.2421353,1,BL01B011,0.24,U
-44.787117,-4.2414642,1,BL01B011,1.12,U
-44.7870631,-4.2432396,1,BL01B011,0.14,U
-44.7868337,-4.2420677,1,BL01B011,0.25,U
-44.786228175,-4.24141513,1,BL01B011,0.54,U
-44.7874494,-4.2420066,1,BL01B011,0.41,U
-44.7871639,-4.2432732,1,BL01B011,0.46,U
-44.7867926,-4.2421026,1,BL01B011,0.45,U
-44.7867609,-4.2421469,1,BL01B011,0.21,U
-44.7869932,-4.2417705,1,BL01B011,1.08,U
-44.7866061,-4.2424601,1,BL01B011,0.29,U
-44.7874065,-4.2419807,1,BL01B011,0.29,U
-44.7860156,-4.2426592,1,BL01B011,0.21,U
-44.7859048,-4.24261,1,BL01B011,0.27,U
-44.7866373,-4.2423951,1,BL01B011,1.01,U
-44.7860761,-4.2433834,1,BL01B011,0.25,U
-44.7859765,-4.2426399,1,BL01B011,0.23,U
-44.7873943,-4.2419686,1,BL01B011,0.23,U
-44.7859572,-4.2426233,1,BL01B011,0.35,U
-44.786843,-4.242039,1,BL01B011,3.36,U
-44.7860761,-4.2426952,1,BL01B011,0.15,U
-44.7860942,-4.2433876,1,BL01B011,0.17,U
-44.7866328,-4.2424344,1,BL01B011,0.41,U
-44.7861237,-4.2433232,1,BL01B011,0.31,U
-44.787259,-4.2412264,1,BL01B011,2,U
-44.7872053,-4.2413306,1,BL01B011,0.32,U
-44.7867576,-4.2430921,1,BL01B011,0.37,U
-44.7867177,-4.2430706,1,BL01B011,0.17,U
-44.7871486,-4.2413846,1,BL01B011,0.27,U
-44.7872103,-4.2412808,1,BL01B011,0.36,U
-44.786157866667,-4.24272573,1,BL01B011,0.18,U
-44.7862678,-4.2428517,1,BL01B011,0.09,U
-44.7866411,-4.2430321,1,BL01B011,0.25,U
-44.7861487,-4.242728,1,BL01B011,0.18,U
-44.7867911,-4.2431272,1,BL01B011,0.39,U
-44.7871337,-4.2414275,1,BL01B011,0.22,U
-44.7869908,-4.242461,1,BL01B011,1.51,U
-44.7870457,-4.2425161,1,BL01B011,0.27,U
-44.7861207,-4.242714,1,BL01B011,0.22,U
-44.7862759,-4.2430195,1,BL01B011,1.09,U
-44.7858941,-4.2426242,1,BL01B011,0.36,U
-44.7862154,-4.2427736,1,BL01B011,0.41,U
-44.786175,-4.2427445,1,BL01B011,0.22,U
-44.7863585,-4.2427949,1,BL01B011,0.41,U
-44.786401,-4.2426741,1,BL01B011,0.36,U
-44.7871832,-4.2426063,1,BL01B011,0.23,U
-44.7865174,-4.2424782,1,BL01B011,1.03,U
-44.7865544,-4.2424459,1,BL01B011,0.37,U
-44.7865286,-4.2426196,1,BL01B011,0.32,U
-44.7869427,-4.242466,1,BL01B011,0.27,U
-44.7865032,-4.2427114,1,BL01B011,0.31,U
-44.7865085,-4.2426561,1,BL01B011,0.35,U
-44.7864638,-4.2427442,1,BL01B011,0.34,U
-44.7869378,-4.2424708,1,BL01B011,0.14,U
-44.7872112,-4.2426248,1,BL01B011,0.37,U
-44.7864563,-4.2427494,1,BL01B011,0.3,U
-44.786808,-4.2430672,1,BL01B011,0.54,U
-44.7864062,-4.2428492,1,BL01B011,0.27,U
-44.7867353,-4.243033,1,BL01B011,0.56,U
-44.7868335,-4.2430749,1,BL01B011,0.26,U
-44.787052,-4.2431501,1,BL01B011,6.46,U
-44.7868629,-4.2430896,1,BL01B011,0.14,U
-44.7869251,-4.2431153,1,BL01B011,0.3,U
-44.7871609,-4.2412579,1,BL01B011,0.42,U
-44.7870148,-4.2431573,1,BL01B011,0.27,U
-44.7869615,-4.2424469,1,BL01B011,1.13,U
-44.7870911,-4.2414003,1,BL01B011,0.44,U
-44.7871183,-4.2413193,1,BL01B011,1.42,U
-44.787204,-4.2411667,1,BL01B011,0.27,U
-44.7866087,-4.2422583,1,BL01B011,0.24,U
-44.7865763,-4.2424114,1,BL01B011,0.24,U
-44.7873056,-4.2419317,1,BL01B011,1.34,U
-44.7871836,-4.241209,1,BL01B011,0.19,U
-44.7872127,-4.2411623,1,BL01B011,0.32,U
-44.786541,-4.2422502,1,BL01B011,0.42,U
-44.7861566,-4.2420493,1,BL01B011,0.46,U
-44.7863452,-4.2412264,1,BL01B011,0.37,U
-44.7871747,-4.2425934,1,BL01B011,0.22,U
-44.7865782,-4.2407946,1,BL01B011,0.27,U
-44.7864377,-4.2410551,1,BL01B011,1.1,U
-44.7864941,-4.240935,1,BL01B011,0.28,U
-44.7861849,-4.2420653,1,BL01B011,0.28,U
-44.7862308,-4.2421206,1,BL01B011,0.4,U
-44.7861122,-4.2416198,1,BL01B011,1.35,U
-44.7865085,-4.2409073,1,BL01B011,0.4,U
-44.7860119,-4.2417924,1,BL01B011,0.34,U
-44.7865984,-4.2422507,1,BL01B011,0.49,U
-44.7865622,-4.242231,1,BL01B011,1.52,U
-44.7865438,-4.2408504,1,BL01B011,0.51,U
-44.787222,-4.2418043,1,BL01B011,1.08,U
-44.78619359,-4.241254095,1,BL01B011,0.5,U
-44.7861859,-4.242071,1,BL01B011,0.39,U
-44.786396975,-4.241344805,1,BL01B011,0.19,U
-44.7860502,-4.2416377,1,BL01B011,0.49,U
-44.7864926,-4.2408973,1,BL01B011,0.27,U
-44.7861944,-4.2420623,1,BL01B011,0.22,U
-44.7863958,-4.2410006,1,BL01B011,0.27,U
-44.78636402,-4.24108345,1,BL01B011,0.31,U
-44.7865147,-4.2407832,1,BL01B011,0.4,U
-44.7869689,-4.2431405,1,BL01B011,0.27,U
-44.7870632,-4.2417306,1,BL01B011,0.46,U
-44.7865443,-4.2407803,1,BL01B011,0.41,U
-44.7864753,-4.2409303,1,BL01B011,0.23,U
-44.7860363,-4.2416892,1,BL01B011,1.03,U
-44.7862176,-4.2412496,1,BL01B011,0.14,U
-44.786278,-4.2428598,1,BL01B011,0.34,U
-44.7869945,-4.2431581,1,BL01B011,0.58,U
-44.786317,-4.2413021,1,BL01B011,0.23,U
-44.7869728,-4.2431587,1,BL01B011,0.22,U
-44.786965,-4.2431517,1,BL01B011,0.12,U
-44.7869564,-4.2431363,1,BL01B011,0.39,U
-44.7864251,-4.2413627,1,BL01B011,0.21,U
-44.7864677,-4.2413919,1,BL01B011,0.37,U
-44.7864006,-4.2413572,1,BL01B011,0.3,U
-44.7865466,-4.2414303,1,BL01B011,0.29,U
-44.7870486,-4.2414777,1,BL01B011,1.24,U
-44.7868605,-4.2416127,1,BL01B011,0.24,U
-44.781562,-4.2418758,1,BL01B002,0.39,U
-44.7816005,-4.2416892,1,BL01B002,0.21,U
-44.7815314,-4.2407498,1,BL01B002,0.18,U
-44.7815629,-4.2419843,1,BL01B002,0.28,U
-44.7864063,-4.2373515,1,BL01B002,2.08,U
-44.7818736,-4.2410403,1,BL01B002,0.23,U
-44.78157,-4.2411805,1,BL01B002,0.41,U
-44.7806699,-4.2406008,1,BL01B002,0.52,U
-44.7824419,-4.2410826,1,BL01B002,0.37,U
-44.785328,-4.2374328,1,BL01B002,0.41,U
-44.780779406667,-4.241101723333,1,BL01B002,0.52,U
-44.7808378,-4.2415564,1,BL01B002,0.25,U
-44.7876448,-4.2356865,1,BL01B002,0.38,U
-44.780845,-4.2411986,1,BL01B002,0.31,U
-44.7806728,-4.2406622,1,BL01B002,1.16,U
-44.7815423,-4.240464,1,BL01B002,0.41,U
-44.7815428,-4.2411994,1,BL01B002,0.14,U
-44.7867815,-4.2363564,1,BL01B002,1.09,U
-44.7806682,-4.2407924,1,BL01B002,0.12,U
-44.7850582,-4.2383341,1,BL01B002,0.4,U
-44.7816561,-4.2414811,1,BL01B002,2.02,U
-44.7815642,-4.2420876,1,BL01B002,1.38,U
-44.7808351,-4.2413697,1,BL01B002,0.27,U
-44.7816169,-4.241586,1,BL01B002,0.54,U
-44.784435115,-4.23623269,1,BL01B002,2.08,U
-44.7872723,-4.2367197,1,BL01B002,1.08,U
-44.7858157,-4.2356822,1,BL01B002,0.25,U
-44.7853837,-4.2384663,1,BL01B002,1.1,U
-44.78085221,-4.241404235,1,BL01B002,0.22,U
-44.781170667783,-4.24036697835,1,BL01B002,1.09,U
-44.7816777,-4.2381986,1,BL01B003,0.58,U
-44.7818311,-4.2381445,1,BL01B003,0.15,U
-44.781828,-4.2380842,1,BL01B003,0.21,U
-44.7821497,-4.2369365,1,BL01B003,0.28,U
-44.7818176,-4.2385794,1,BL01B003,0.31,U
-44.7811684,-4.2403165,1,BL01B003,0.22,U
-44.7824027,-4.2371438,1,BL01B003,0.31,U
-44.7806674,-4.2403157,1,BL01B003,0.53,U
-44.7806572,-4.2404767,1,BL01B003,1.08,U
-44.7823646,-4.2370913,1,BL01B003,1.03,U
-44.7822339,-4.2391503,1,BL01B003,0.27,U
-44.7806634,-4.2399241,1,BL01B003,0.27,U
-44.7798993,-4.2385454,1,BL01B003,0.18,U
-44.7806512,-4.2404208,1,BL01B003,0.27,U
-44.7818591,-4.2372079,1,BL01B003,0.41,U
-44.7806588,-4.2402199,1,BL01B003,0.34,U
-44.7827005,-4.2374754,1,BL01B003,0.29,U
-44.7806669,-4.2399338,1,BL01B003,0.35,U
-44.7823453,-4.23709,1,BL01B003,0.43,U
-44.7818541,-4.2372913,1,BL01B003,0.41,U
-44.7818318,-4.2372999,1,BL01B003,0.41,U
-44.7817423,-4.239546,1,BL01B003,1.05,U
-44.7827571,-4.2375257,1,BL01B003,0.27,U
-44.7806767,-4.2399994,1,BL01B003,0.49,U
-44.7818262,-4.2372871,1,BL01B003,0.44,U
-44.7824333,-4.2371645,1,BL01B003,0.32,U
-44.7824054,-4.2371462,1,BL01B003,0.23,U
-44.7818245,-4.2383912,1,BL01B003,0.45,U
-44.7818213,-4.237962,1,BL01B003,1.02,U
-44.7818276,-4.2383288,1,BL01B003,0.4,U
-44.7821508,-4.2369363,1,BL01B003,2.02,U
-44.7812307,-4.2384837,1,BL01B003,1.42,U
-44.781831,-4.2381198,1,BL01B003,0.22,U
-44.7811653,-4.2386702,1,BL01B003,1.28,U
-44.7821057,-4.2379085,1,BL01B003,0.34,U
-44.7806803,-4.2400563,1,BL01B003,0.31,U
-44.780685,-4.2397907,1,BL01B003,0.3,U
-44.7811367,-4.2387867,1,BL01B003,9.23,U
-44.7811651,-4.2383956,1,BL01B003,0.21,U
-44.7806694,-4.2405411,1,BL01B003,0.43,U
-44.7819281,-4.2397038,1,BL01B003,0.34,U
-44.78234205,-4.238002386667,1,BL01B003,1.08,U
-44.782146,-4.237946,1,BL01B003,0.54,U
-44.7806843,-4.2398492,1,BL01B003,0.23,U
-44.7806578,-4.2402357,1,BL01B003,0.25,U
-44.781843,-4.2373533,1,BL01B003,0.29,U
