ID_INSTALACAO,LATITUDE,LONGITUDE,ETAPA,UL,TEMPO,TIPO
310490,-2.5304709867,-45.08753772,7,PH07B001,390,U
310491,-2.5305497233,-45.08745559,7,PH07B001,26,U
310492,-2.5305785933,-45.0874808033,7,PH07B001,104,U
310793,-2.5311138,-45.0908795,7,PH07B001,43,U
310794,-2.5309901,-45.0906548,7,PH07B001,136,U
310795,-2.5309452,-45.0906332,7,PH07B001,81,U
310796,-2.5309145,-45.0905632,7,PH07B001,53,U
310797,-2.5308941,-45.09049541,7,PH07B001,73,U
310798,-2.5308553,-45.090436,7,PH07B001,46,U
310799,-2.5307057,-45.0901744,7,PH07B001,42,U
310919,-2.5309198267,-45.0880270833,7,PH07B001,35,U
310920,-2.5310071733,-45.0880047367,7,PH07B001,135,U
310921,-2.5309377767,-45.08809562,7,PH07B001,37,U
310922,-2.53104176,-45.08818817,7,PH07B001,21,U
310923,-2.53108518,-45.0882780667,7,PH07B001,26,U
310924,-2.5311818033,-45.08844567,7,PH07B001,54,U
310925,-2.5312454033,-45.0885346167,7,PH07B001,31,U
310926,-2.5313602,-45.0886882,7,PH07B001,16,U
310927,-2.5313989033,-45.0887905967,7,PH07B001,34,U
310928,-2.53206835,-45.0895740467,7,PH07B001,32,U
310929,-2.5321595,-45.0895567,7,PH07B001,39,U
310930,-2.5322197767,-45.0895071433,7,PH07B001,21,U
310931,-2.5322304567,-45.0894824667,7,PH07B001,15,U
310932,-2.5322978,-45.0894698,7,PH07B001,48,U
310933,-2.5323449533,-45.0894323767,7,PH07B001,30,U
310934,-2.5323332767,-45.0893800967,7,PH07B001,32,U
310935,-2.5322988067,-45.0894228833,7,PH07B001,23,U
311211,-2.5306492,-45.0901087,7,PH07B001,41,U
311212,-2.5305359,-45.0899606,7,PH07B001,148,U
311213,-2.5305282,-45.089905,7,PH07B001,838,U
311214,-2.5304708,-45.0897639,7,PH07B001,35,U
311215,-2.5303775,-45.0897299,7,PH07B001,146,U
311349,-2.5322641233,-45.0894371667,7,PH07B001,22,U
311350,-2.53219492,-45.08945052,7,PH07B001,25,U
311351,-2.5322034267,-45.0894725667,7,PH07B001,164,U
311352,-2.5320021833,-45.08956505,7,PH07B001,71,U
311353,-2.5319213033,-45.0894399533,7,PH07B001,65,U
311354,-2.5313649333,-45.0890690333,7,PH07B001,27,U
311355,-2.53110504,-45.0891985967,7,PH07B001,40,U
311356,-2.5310478733,-45.0891742133,7,PH07B001,28,U
311357,-2.5309720467,-45.0891719567,7,PH07B001,36,U
311358,-2.5309981133,-45.0892179933,7,PH07B001,48,U
311359,-2.5310000533,-45.0890992767,7,PH07B001,35,U
311360,-2.53095396,-45.0890210267,7,PH07B001,54,U
311361,-2.5309002533,-45.0889739567,7,PH07B001,34,U
311362,-2.5308742667,-45.0889133267,7,PH07B001,30,U
311568,-2.5306531,-45.0870594,7,PH07B001,31,U
311981,-2.5305757,-45.0871043,7,PH07B001,54,U
311982,-2.5304697,-45.0871682,7,PH07B001,23,U
311983,-2.5304608,-45.0871724,7,PH07B001,56,U
311984,-2.5303869,-45.0871044,7,PH07B001,50,U
311985,-2.5303661,-45.0872306,7,PH07B001,28,U
311986,-2.5303351,-45.0871315,7,PH07B001,28,U
313338,-2.53054003,-45.08940277,7,PH07B001,31,U
314927,-2.5291097,-45.0887141,7,PH07B001,515,U
314928,-2.5292408,-45.0886186,7,PH07B001,34,U
314929,-2.5292443,-45.0886183,7,PH07B001,25,U
314930,-2.52950072,-45.08853006,7,PH07B001,24,U
314931,-2.5294318,-45.0884559,7,PH07B001,27,U
314932,-2.5295633,-45.088442,7,PH07B001,37,U
314933,-2.529581,-45.0883121,7,PH07B001,27,U
314939,-2.5301825,-45.0898146,7,PH07B001,73,U
315355,-2.5300185,-45.089927,7,PH07B001,56,U
315356,-2.5299417,-45.0900214,7,PH07B001,97,U
315357,-2.5294738,-45.0901528,7,PH07B001,30,U
315358,-2.5294688,-45.0901625,7,PH07B001,39,U
315359,-2.5292822,-45.0902098,7,PH07B001,30,U
315360,-2.5290474,-45.0900704,7,PH07B001,37,U
315361,-2.5284623,-45.0906095,7,PH07B001,35,U
315827,-2.5307773767,-45.0889410433,7,PH07B001,29,U
315828,-2.5308670167,-45.0888607933,7,PH07B001,32,U
316246,-2.5307427567,-45.0888721333,7,PH07B001,29,U
316247,-2.5307434867,-45.0888263067,7,PH07B001,36,U
316248,-2.5308035633,-45.0887879,7,PH07B001,39,U
316249,-2.5307502167,-45.08872679,7,PH07B001,76,U
316250,-2.53066827,-45.0887355833,7,PH07B001,54,U
316251,-2.5306703367,-45.0885184333,7,PH07B001,56,U
316252,-2.53055893,-45.08857507,7,PH07B001,86,U
316253,-2.5305181933,-45.0884969467,7,PH07B001,105,U
316254,-2.5305433567,-45.0884121967,7,PH07B001,141,U
316255,-2.53042614,-45.0884494267,7,PH07B001,35,U
316256,-2.53050322,-45.08836754,7,PH07B001,437,U
316257,-2.5304229433,-45.0883401233,7,PH07B001,59,U
316258,-2.5303977733,-45.08830692,7,PH07B001,31,U
316259,-2.53049013,-45.08829373,7,PH07B001,456,U
316260,-2.5304050767,-45.0882374067,7,PH07B001,65,U
316261,-2.5303535233,-45.0882601067,7,PH07B001,26,U
316262,-2.53038269,-45.0881765467,7,PH07B001,263,U
316263,-2.5303858433,-45.08811742,7,PH07B001,65,U
316264,-2.5302325,-45.0881396633,7,PH07B001,90,U
1034296,-2.53100168,-45.08817543,7,PH07B001,27,U
1034493,-2.5305034,-45.0909851,7,PH07B001,41,U
1035711,-2.5305223433,-45.08850087,7,PH07B001,34,U
1035712,-2.5299594567,-45.08769729,7,PH07B001,27,U
1035713,-2.52994708,-45.08765162,7,PH07B001,51,U
1036157,-2.53098656,-45.08756438,7,PH07B001,41,U
1097506,-2.5291855,-45.0903939,7,PH07B001,23,U
1121551,-2.53047,-45.090937,7,PH07B001,41,U
1145483,-2.5318689,-45.0888078,7,PH07B001,155,U
1169860,-2.5321226067,-45.0895264067,7,PH07B001,17,U
1203802,-2.5288743,-45.0894608,7,PH07B001,23,U
1208320,-2.530023,-45.090849,7,PH07B001,97,U
1229488,-2.5321426467,-45.0884750967,7,PH07B001,189,U
1373136,-2.5303626,-45.0906802,7,PH07B001,68,U
1506783,-2.531606325,-45.08793788,7,PH07B001,31,U
1559438,-2.5296209,-45.0898337,7,PH07B001,36,U
1652695,-2.5309136667,-45.0880171333,7,PH07B001,40,U
1673418,-2.52894721,-45.08979785,7,PH07B001,18,U
1712247,-2.53138166,-45.08874743,7,PH07B001,16,U
1825570,-2.530497,-45.0909279,7,PH07B001,65,U
1897809,-2.5295494,-45.0901381,7,PH07B001,48,U
1906408,-2.52896353,-45.08978861,7,PH07B001,144,U
1913158,-2.5309928067,-45.0878995767,7,PH07B001,18,U
1913463,-2.529561,-45.0901112,7,PH07B001,22,U
1914680,-2.5292729,-45.0891821,7,PH07B001,17,U
1923606,-2.5299089233,-45.0882932233,7,PH07B001,23,U
1946313,-2.5306421,-45.0870583,7,PH07B001,36,U
2017055,-2.5296191,-45.0900743,7,PH07B001,32,U
2063181,-2.5309219833,-45.0884446567,7,PH07B001,68,U
2063830,-2.5309757567,-45.0879303533,7,PH07B001,22,U
2137633,-2.5279065,-45.0904921,7,PH07B001,32,U
2144194,-2.5299342,-45.0882695,7,PH07B001,23,U
2144212,-2.531752,-45.0893867,7,PH07B001,123,U
2213704,-2.5291504067,-45.0890148833,7,PH07B001,12,U
2247916,-2.5310979433,-45.0882573667,7,PH07B001,41,U
2284717,-2.528782155,-45.089373335,7,PH07B001,27,U
2311926,-2.52966904,-45.08975757,7,PH07B001,36,U
2337542,-2.53115506,-45.089288765,7,PH07B001,39,U
2412413,-2.53051814,-45.09054413,7,PH07B001,34,U
2480787,-2.52870718,-45.08937824,7,PH07B001,80,U
288978,-2.5365722533,-45.1000753133,3,PH03B001,35,U
288979,-2.5367047967,-45.0999944267,3,PH03B001,15,U
290651,-2.5354641,-45.1005398,3,PH03B001,61,U
290652,-2.535789,-45.1005297,3,PH03B001,28,U
290653,-2.5358892967,-45.10062571,3,PH03B001,27,U
290654,-2.535892,-45.100649,3,PH03B001,19,U
290655,-2.5360303,-45.1008764,3,PH03B001,51,U
290656,-2.5360916,-45.1009813,3,PH03B001,95,U
290657,-2.5358956,-45.1004577,3,PH03B001,95,U
290658,-2.5360599,-45.1002507,3,PH03B001,77,U
290659,-2.5360835,-45.1002355,3,PH03B001,121,U
290660,-2.5361293,-45.1003108,3,PH03B001,37,U
290661,-2.5362137,-45.1002833,3,PH03B001,68,U
290662,-2.5362525,-45.1002368,3,PH03B001,26,U
290663,-2.5363595,-45.1001994,3,PH03B001,50,U
290664,-2.5363803,-45.100186,3,PH03B001,92,U
290665,-2.5362766,-45.1000238,3,PH03B001,80,U
290666,-2.5362382,-45.0999493,3,PH03B001,28,U
290667,-2.5362217,-45.0998887,3,PH03B001,28,U
290668,-2.5362741,-45.0997827,3,PH03B001,81,U
290669,-2.5362633,-45.0997624,3,PH03B001,45,U
290670,-2.5360918,-45.09969,3,PH03B001,35,U
290671,-2.5360724,-45.0996447,3,PH03B001,14,U
290672,-2.5360096,-45.0995384,3,PH03B001,18,U
290673,-2.5361254,-45.0995073,3,PH03B001,25,U
290674,-2.5360769,-45.0994787,3,PH03B001,49,U
290675,-2.5360054,-45.0995228,3,PH03B001,31,U
291043,-2.5342623,-45.1006204,3,PH03B001,205,U
291044,-2.5342683,-45.1002812,3,PH03B001,53,U
291045,-2.534407,-45.1005403,3,PH03B001,39,U
291046,-2.5345476,-45.1007962,3,PH03B001,54,U
291047,-2.5345844,-45.100852,3,PH03B001,32,U
291048,-2.5349588,-45.1008703,3,PH03B001,38,U
291049,-2.5352427,-45.1006862,3,PH03B001,32,U
291050,-2.535207,-45.1006208,3,PH03B001,39,U
291051,-2.5351938,-45.1006083,3,PH03B001,48,U
291052,-2.5351646,-45.1005362,3,PH03B001,32,U
291053,-2.5350205,-45.1005062,3,PH03B001,38,U
291054,-2.5351339,-45.1004429,3,PH03B001,55,U
291055,-2.5349692,-45.1004163,3,PH03B001,28,U
291056,-2.5350284,-45.1002778,3,PH03B001,24,U
291057,-2.5350165,-45.1002623,3,PH03B001,26,U
291058,-2.5348932,-45.1002781,3,PH03B001,25,U
291059,-2.5348866,-45.1002688,3,PH03B001,29,U
291060,-2.534966,-45.1002034,3,PH03B001,30,U
291061,-2.5348511,-45.1002106,3,PH03B001,17,U
291062,-2.5348169,-45.1001672,3,PH03B001,34,U
291063,-2.534668,-45.0999192,3,PH03B001,40,U
291064,-2.535248325,-45.099607515,3,PH03B001,45,U
291092,-2.5360649,-45.099285,3,PH03B001,73,U
291093,-2.5358969,-45.0993903,3,PH03B001,30,U
291094,-2.5355918,-45.0994061,3,PH03B001,26,U
291095,-2.5358439,-45.0992115,3,PH03B001,27,U
291482,-2.5346693,-45.099739,3,PH03B001,41,U
291483,-2.5345236,-45.0996492,3,PH03B001,17,U
291484,-2.5344765,-45.0995863,3,PH03B001,32,U
291485,-2.5344018,-45.0994118,3,PH03B001,34,U
291486,-2.5340516,-45.0994146,3,PH03B001,41,U
291507,-2.5348884,-45.0990329,3,PH03B001,71,U
291508,-2.5349876,-45.099164,3,PH03B001,42,U
291509,-2.5352051,-45.0993046,3,PH03B001,18,U
111,-2.5181974533,-45.0781210967,14,PH14B002,41,U
1075713,-2.5525298,-45.160065,25,PH25B010,62,R
1174296,-2.5545594,-45.1593187,25,PH25B010,44,R
1192152,-2.5665527,-45.1700397,25,PH25B010,11,R
1249100,-2.5556829,-45.1593182,25,PH25B010,93,R
1249793,-2.560253,-45.1643239,25,PH25B010,63,R
1249797,-2.5613469,-45.1654252,25,PH25B010,55,R
1046996,-2.5358681,-45.1057886,3,PH03B004,39,U
1073182,-2.5345882,-45.1027668,3,PH03B004,121,U
1198412,-2.5346451,-45.1053658,3,PH03B004,35,U
1328284,-2.5358347,-45.1062219,3,PH03B004,23,U
1330529,-2.5356459,-45.1053153,3,PH03B004,62,U
1353309,-2.53533367,-45.10464835,3,PH03B004,68,U
1443214,-2.5357798,-45.1061513,3,PH03B004,55,U
1460121,-2.5345806,-45.1056863,3,PH03B004,31,U
1460422,-2.5437932,-45.1276469,27,PH27B006,31,R
1475074,-2.5346841,-45.1057935,3,PH03B004,61,U
1535663,-2.5361616,-45.1052844,3,PH03B004,55,U
1616463,-2.5350005,-45.1052914,3,PH03B004,27,U
1137744,-2.5391272,-45.1293757,27,PH27B006,77,R
1159070,-2.5392545,-45.129097,27,PH27B006,23,R
1219258,-2.5311994,-45.1308621,27,PH27B006,83,R
1262986,-2.543612,-45.1310436,27,PH27B006,81,R
1270899,-2.5434021,-45.1284562,27,PH27B006,66,R
1286467,-2.5383667,-45.119407,27,PH27B006,69,R
1440049,-2.5444246,-45.1281456,27,PH27B006,39,R
1653192,-2.5429179,-45.1214397,27,PH27B006,162,R
1746630,-2.5451492658,-45.1221121754,27,PH27B006,86,R
1750519,-2.5451492658,-45.1221121754,27,PH27B006,18,R
1752868,-2.5409168,-45.1295131,27,PH27B006,42,R
1766728,-2.54415917,-45.12905434,27,PH27B006,147,R
1769650,-2.5355601,-45.120798,27,PH27B006,22,R
1774461,-2.5433605,-45.1283741,27,PH27B006,97,R
1775296,-2.5407058,-45.1294734,27,PH27B006,48,R
1785167,-2.5447189,-45.1289549,27,PH27B006,61,R
1791314,-2.5431284728,-45.1255591493,27,PH27B006,58,R
1793288,-2.5378972,-45.1203137,27,PH27B006,24,R
1796929,-2.5436297,-45.1310729,27,PH27B006,41,R
1805920,-2.5399305,-45.1298958,27,PH27B006,39,R
1819261,-2.5355451,-45.1207028,27,PH27B006,32,R
1826382,-2.5316796,-45.130204,27,PH27B006,81,R
1830356,-2.545551,-45.1302669,27,PH27B006,61,R
310909,-2.5305496167,-45.0876041867,7,PH07B001,44,U
310910,-2.5305827167,-45.0876282133,7,PH07B001,168,U
310911,-2.5305783867,-45.0874880433,7,PH07B001,174,U
310912,-2.5306468,-45.0875709,7,PH07B001,491,U
310913,-2.5306885867,-45.0875162367,7,PH07B001,48,U
310914,-2.5306633467,-45.0876679867,7,PH07B001,39,U
310915,-2.53077027,-45.08763404,7,PH07B001,32,U
310916,-2.5309655267,-45.08788615,7,PH07B001,77,U
310917,-2.5308544733,-45.0879536167,7,PH07B001,22,U
310918,-2.53099544,-45.0879705133,7,PH07B001,89,U
316265,-2.53024812,-45.08796482,7,PH07B001,36,U
316266,-2.5302205167,-45.0878956867,7,PH07B001,27,U
316267,-2.5300708767,-45.08790294,7,PH07B001,31,U
316268,-2.5301608733,-45.0878072433,7,PH07B001,141,U
316269,-2.5301184033,-45.0877708567,7,PH07B001,27,U
316270,-2.5300555,-45.08780992,7,PH07B001,25,U
316271,-2.5300250767,-45.0877386033,7,PH07B001,25,U
316272,-2.53002711,-45.0877478533,7,PH07B001,41,U
1106688,-2.529636,-45.088277,7,PH07B001,28,U
1121013,-2.52886671,-45.08978468,7,PH07B001,877,U
1123586,-2.5300639,-45.0898851,7,PH07B001,68,U
1127017,-2.5291739,-45.0890225,7,PH07B001,11,U
1127833,-2.530372,-45.0905457,7,PH07B001,270,U
1137827,-2.5304653433,-45.0875412733,7,PH07B001,48,U
1156518,-2.5292537,-45.0903597,7,PH07B001,23,U
1171884,-2.5288054,-45.090577,7,PH07B001,15,U
1188793,-2.5304345,-45.0908582,7,PH07B001,65,U
1214222,-2.5308235,-45.0893666,7,PH07B001,38,U
1222481,-2.5287594067,-45.09065106,7,PH07B001,21,U
1226903,-2.5314578767,-45.0888338533,7,PH07B001,37,U
1259106,-2.5318068933,-45.08810024,7,PH07B001,247,U
1286227,-2.5297692,-45.0899596,7,PH07B001,36,U
1324897,-2.53041646,-45.0888431733,7,PH07B001,24,U
1336293,-2.53021756,-45.08793955,7,PH07B001,67,U
1344344,-2.5305824,-45.0870994,7,PH07B001,36,U
1368364,-2.5301830967,-45.08785566,7,PH07B001,25,U
1402562,-2.5287358,-45.0905899,7,PH07B001,64,U
1408629,-2.5312969867,-45.0885710533,7,PH07B001,23,U
1413318,-2.53131895,-45.0885815567,7,PH07B001,146,U
1423656,-2.53082105,-45.0879137967,7,PH07B001,29,U
1505390,-2.53216432,-45.08955238,7,PH07B001,8,U
1513096,-2.5309935667,-45.0880121633,7,PH07B001,42,U
1527305,-2.5294614767,-45.0905753767,7,PH07B001,60,U
1532949,-2.5288495,-45.0905678,7,PH07B001,21,U
1532954,-2.5288477,-45.0905749,7,PH07B001,11,U
1546435,-2.5319745733,-45.0894898833,7,PH07B001,35,U
1562635,-2.5288235,-45.0905814,7,PH07B001,29,U
1625901,-2.53065,-45.090496,7,PH07B001,63,U
1669716,-2.5305567467,-45.0894032133,7,PH07B001,23,U
1672077,-2.53101346,-45.08796828,7,PH07B001,41,U
1672079,-2.5310017233,-45.0879681467,7,PH07B001,17,U
1680886,-2.5305432,-45.0870268,7,PH07B001,39,U
1692905,-2.5320597567,-45.08983566,7,PH07B001,82,U
1702760,-2.53082783,-45.0892842933,7,PH07B001,81,U
1719390,-2.5312951933,-45.0891323267,7,PH07B001,30,U
1724467,-2.5290533,-45.0904577,7,PH07B001,34,U
1816005,-2.5289443,-45.0896192,7,PH07B001,28,U
1841839,-2.5289322,-45.0905243,7,PH07B001,26,U
1844895,-2.5309810733,-45.0890774367,7,PH07B001,54,U
1869279,-2.5286961,-45.0893299,7,PH07B001,38,U
1883773,-2.5299844,-45.08820831,7,PH07B001,35,U
1891788,-2.5321431,-45.0895056,7,PH07B001,50,U
1908282,-2.5321717833,-45.08862208,7,PH07B001,93,U
1913592,-2.5309769667,-45.0879183967,7,PH07B001,19,U
1913596,-2.5309853533,-45.0879307733,7,PH07B001,19,U
1923082,-2.5299928267,-45.0882665067,7,PH07B001,22,U
1939573,-2.52913481,-45.0899416533,7,PH07B001,21,U
1948655,-2.5306143,-45.0900043,7,PH07B001,77,U
1972929,-2.5295709,-45.0884218,7,PH07B001,35,U
1974183,-2.53137078,-45.0886921267,7,PH07B001,23,U
2015248,-2.5295971,-45.0900903,7,PH07B001,18,U
2031931,-2.53141526,-45.089019,7,PH07B001,159,U
2032209,-2.5291449367,-45.08900403,7,PH07B001,26,U
2032210,-2.5291288167,-45.0890098767,7,PH07B001,26,U
2052468,-2.5299656467,-45.0893168033,7,PH07B001,26,U
2091528,-2.5310489633,-45.0880866333,7,PH07B001,119,U
2091567,-2.5303104967,-45.0872709367,7,PH07B001,80,U
2123219,-2.5311642667,-45.08822515,7,PH07B001,21,U
2123222,-2.5311468067,-45.0882311833,7,PH07B001,21,U
2123634,-2.53115896,-45.088214905,7,PH07B001,23,U
2123638,-2.53118587,-45.08820175,7,PH07B001,56,U
2131476,-2.5307908467,-45.08785231,7,PH07B001,48,U
2159673,-2.53115328,-45.0882026533,7,PH07B001,73,U
2167093,-2.5311591833,-45.08819667,7,PH07B001,18,U
2177547,-2.5311593133,-45.0881811333,7,PH07B001,71,U
2188339,-2.5312271,-45.0881736,7,PH07B001,15,U
2240082,-2.53036621,-45.08822821,7,PH07B001,143,U
2301176,-2.5306037,-45.089671795,7,PH07B001,44,U
2301973,-2.529887065,-45.089861915,7,PH07B001,41,U
2302072,-2.528673135,-45.089298575,7,PH07B001,49,U
2306223,-2.528979945,-45.08966452,7,PH07B001,18,U
2311776,-2.53103135,-45.090746675,7,PH07B001,75,U
2318897,-2.5287028,-45.0893712,7,PH07B001,18,U
2332861,-2.5291649146,-45.0889720824,7,PH07B001,13,U
2352231,-2.529142345,-45.088992735,7,PH07B001,30,U
2373910,-2.52915509,-45.08895809,7,PH07B001,18,U
2414999,-2.5299258,-45.09003811,7,PH07B001,76,U
2435215,-2.53168358,-45.08899524,7,PH07B001,68,U
289733,-2.5173123,-45.0761617,14,PH14B002,44,U
289735,-2.5173601,-45.0761886,14,PH14B002,54,U
289736,-2.5173865,-45.0762357,14,PH14B002,37,U
289737,-2.51737,-45.0763464,14,PH14B002,117,U
289738,-2.5174541,-45.0763836,14,PH14B002,23,U
289739,-2.517496,-45.0764691,14,PH14B002,86,U
289740,-2.5175142,-45.0765243,14,PH14B002,24,U
289741,-2.5175209,-45.0765358,14,PH14B002,51,U
289742,-2.5174755,-45.0766338,14,PH14B002,72,U
289743,-2.5175428,-45.0765983,14,PH14B002,93,U
289744,-2.5175859,-45.0767134,14,PH14B002,29,U
289745,-2.5176128,-45.0767862,14,PH14B002,28,U
289746,-2.5175145,-45.0768281,14,PH14B002,56,U
289747,-2.5176495,-45.0768175,14,PH14B002,78,U
289748,-2.5176702,-45.0769057,14,PH14B002,112,U
289749,-2.5175369,-45.0769285,14,PH14B002,56,U
289750,-2.5175902,-45.0770073,14,PH14B002,388,U
289751,-2.5177399,-45.0771017,14,PH14B002,46,U
289752,-2.5175934,-45.0771309,14,PH14B002,22,U
290172,-2.5176204,-45.0773141,14,PH14B002,76,U
290173,-2.5177921,-45.0773787,14,PH14B002,44,U
290174,-2.5176205,-45.0774246,14,PH14B002,123,U
290175,-2.517533,-45.0775246,14,PH14B002,66,U
290176,-2.5175279,-45.07756,14,PH14B002,91,U
290177,-2.5174759,-45.0776574,14,PH14B002,27,U
290178,-2.5173717,-45.0778054,14,PH14B002,430,U
290179,-2.5171851,-45.0780955,14,PH14B002,76,U
290180,-2.5184948,-45.077098,14,PH14B002,58,U
290181,-2.5183899,-45.0769721,14,PH14B002,79,U
290182,-2.5184342,-45.0767482,14,PH14B002,78,U
290183,-2.5182931,-45.0765249,14,PH14B002,31,U
290185,-2.5182613,-45.0764443,14,PH14B002,21,U
290891,-2.5192087,-45.0772293,14,PH14B002,25,U
290892,-2.5187587,-45.0777988,14,PH14B002,216,U
290893,-2.5183836,-45.077604,14,PH14B002,46,U
290894,-2.5183517,-45.0776422,14,PH14B002,83,U
290895,-2.51839185,-45.07751136,14,PH14B002,218,U
290896,-2.5181961,-45.0775371,14,PH14B002,66,U
290897,-2.5181132,-45.0775356,14,PH14B002,144,U
291314,-2.5180087,-45.0775093,14,PH14B002,21,U
291315,-2.5179651,-45.0774956,14,PH14B002,52,U
291316,-2.5181878,-45.0776908,14,PH14B002,50,U
291317,-2.5182973,-45.0776356,14,PH14B002,42,U
291318,-2.5181886,-45.0777359,14,PH14B002,55,U
291319,-2.5181913,-45.0777368,14,PH14B002,15,U
291320,-2.5181906,-45.0777373,14,PH14B002,19,U
291321,-2.5181833,-45.0777386,14,PH14B002,52,U
291322,-2.51834116,-45.07764076,14,PH14B002,50,U
291323,-2.51830938,-45.0777458533,14,PH14B002,28,U
291324,-2.518176,-45.0777355,14,PH14B002,42,U
291325,-2.5185033267,-45.0778265467,14,PH14B002,38,U
291326,-2.5181723,-45.0777404,14,PH14B002,14,U
291327,-2.5181703,-45.0777452,14,PH14B002,34,U
291328,-2.5180021,-45.0779168,14,PH14B002,21,U
291329,-2.5180613,-45.0779377,14,PH14B002,32,U
291330,-2.5181909,-45.0780437,14,PH14B002,27,U
291331,-2.518249,-45.0780799,14,PH14B002,68,U
291332,-2.5183122,-45.0781247,14,PH14B002,57,U
291333,-2.5184117,-45.078181,14,PH14B002,27,U
291334,-2.5184489,-45.0782088,14,PH14B002,258,U
291335,-2.5185342,-45.0783651,14,PH14B002,40,U
291336,-2.5186242,-45.0781162,14,PH14B002,73,U
291337,-2.5186426,-45.0781032,14,PH14B002,16,U
291338,-2.5189514,-45.0785529,14,PH14B002,58,U
1550628,-2.52704695,-45.0871124333,8,PH08B001,19,U
1551516,-2.5266482,-45.087334,8,PH08B001,19,U
1556143,-2.5264908167,-45.0863319067,8,PH08B001,37,U
1572038,-2.52699929,-45.08712741,8,PH08B001,43,U
1628267,-2.5270285467,-45.0870907767,8,PH08B001,41,U
1645501,-2.5260461,-45.0874824,8,PH08B001,182,U
1733555,-2.5252435333,-45.0870924667,8,PH08B001,126,U
1837756,-2.5266302,-45.0867378,8,PH08B001,31,U
1845650,-2.525891345,-45.086380795,8,PH08B001,23,U
1846271,-2.5254635167,-45.0858257967,8,PH08B001,39,U
1874959,-2.5267855567,-45.0869757733,8,PH08B001,76,U
1903420,-2.5254982,-45.0865931,8,PH08B001,51,U
1924934,-2.52525579,-45.0863601667,8,PH08B001,34,U
2025887,-2.525284914,-45.087083478,8,PH08B001,15,U
2034401,-2.52682554,-45.0871681167,8,PH08B001,38,U
2119292,-2.5261635933,-45.0865439067,8,PH08B001,40,U
2134203,-2.5266672126,-45.0866814096,8,PH08B001,81,U
2335177,-2.52527042,-45.08637679,8,PH08B001,146,U
2400773,-2.52679559,-45.08675957,8,PH08B001,77,U
2414277,-2.52642163,-45.08697275,8,PH08B001,81,U
2438526,-2.5252182316,-45.0863621011,8,PH08B001,14,U
2441114,-2.52664837,-45.08725044,8,PH08B001,325,U
2464277,-2.52753497,-45.087056,8,PH08B001,17,U
1295632,-2.5305795,-45.0905324,7,PH07B001,40,U
1330841,-2.5306126,-45.08765,7,PH07B001,40,U
1335232,-2.53087481,-45.08902484,7,PH07B001,26,U
1462604,-2.5313948333,-45.0890395367,7,PH07B001,14,U
1462609,-2.5313738967,-45.0890272533,7,PH07B001,45,U
1575034,-2.5301867,-45.0904531,7,PH07B001,194,U
1716874,-2.5317085667,-45.0888361233,7,PH07B001,171,U
2056817,-2.5305290067,-45.08791058,7,PH07B001,55,U
2212131,-2.53028978,-45.0888620967,7,PH07B001,52,U
2468668,-2.5298816275,-45.0908810028,7,PH07B001,69,U
1555786,-2.52663894,-45.0873131967,8,PH08B001,38,U
1606993,-2.5258441267,-45.0863641767,8,PH08B001,21,U
1609409,-2.5258250767,-45.08635359,8,PH08B001,48,U
1614708,-2.5257556,-45.0866894,8,PH08B001,22,U
1635840,-2.5277053267,-45.08682544,8,PH08B001,42,U
1640582,-2.52577186,-45.08637739,8,PH08B001,24,U
1645504,-2.5260193,-45.0874775,8,PH08B001,19,U
1645505,-2.5260194,-45.0874774,8,PH08B001,17,U
1645506,-2.526042,-45.0874821,8,PH08B001,18,U
1645507,-2.5260418,-45.0874822,8,PH08B001,41,U
1653905,-2.5257681,-45.0867312,8,PH08B001,76,U
1681258,-2.5264198033,-45.0863726533,8,PH08B001,34,U
1686335,-2.5259035,-45.0873601,8,PH08B001,263,U
1689449,-2.5258178733,-45.0863521,8,PH08B001,232,U
1690038,-2.5257803333,-45.0871995233,8,PH08B001,32,U
1711979,-2.5272435933,-45.08697724,8,PH08B001,185,U
1751799,-2.52634125,-45.0874604833,8,PH08B001,180,U
1762745,-2.5263175333,-45.0864731867,8,PH08B001,26,U
1762747,-2.5263143967,-45.0864571967,8,PH08B001,64,U
1765237,-2.5263656867,-45.0863836767,8,PH08B001,160,U
1800416,-2.5253517467,-45.08702588,8,PH08B001,22,U
1890379,-2.52615059,-45.0865683733,8,PH08B001,30,U
1940059,-2.5261484067,-45.0865762533,8,PH08B001,21,U
1947115,-2.5274941,-45.087004,8,PH08B001,45,U
2016351,-2.5253006593,-45.0870716887,8,PH08B001,60,U
2024729,-2.5266339,-45.0866351,8,PH08B001,50,U
2103461,-2.5265397333,-45.0862805233,8,PH08B001,27,U
2112707,-2.52713449,-45.0871435533,8,PH08B001,22,U
2127804,-2.5260266,-45.0872232,8,PH08B001,27,U
2139926,-2.52581494,-45.08733476,8,PH08B001,24,U
2149648,-2.52618677,-45.0865867467,8,PH08B001,18,U
2157393,-2.5252670833,-45.0859467933,8,PH08B001,60,U
2158052,-2.5261525033,-45.0865693333,8,PH08B001,17,U
2214239,-2.52546889,-45.0865462667,8,PH08B001,43,U
2266183,-2.5262651733,-45.08656939,8,PH08B001,62,U
2266357,-2.5262580667,-45.0865598867,8,PH08B001,166,U
2330455,-2.526270005,-45.087047475,8,PH08B001,108,U
2335917,-2.52622029,-45.08707444,8,PH08B001,51,U
